,ID,block,trial_number,food,reaction_time,rating,fat,sugar
7163,32,choice,39,tofu,2.62,6.0,low,high
7164,32,choice,40,apple,3.54,2.0,high,low
7165,32,choice,41,mango,3.96,4.0,low,low
7166,32,choice,42,waffles,2.18,1.0,low,low
7167,32,choice,43,chocolate,3.76,4.0,high,high
7168,32,choice,44,grapes,2.6,3.0,high,high
7169,32,choice,45,carrot,3.25,6.0,high,high
7170,32,choice,46,mango,2.51,1.0,low,low
7171,32,choice,47,beef,1.9,8.0,high,high
7172,32,choice,48,onion rings,2.41,1.0,low,low
7173,32,choice,49,bacon,2.34,4.0,low,high
7174,32,choice,50,broccoli,1.95,2.0,low,high
7175,32,choice,51,ice cream,3.91,8.0,high,low
7176,32,choice,52,fries,2.43,4.0,low,high
7177,32,choice,53,oatmeal,1.85,5.0,high,low
7178,32,choice,54,onion rings,1.43,8.0,low,low
7179,32,choice,55,watermelon,2.48,4.0,low,high
7180,32,choice,56,ice cream,2.19,1.0,high,low
7181,32,choice,57,beef,1.62,6.0,high,high
7182,32,choice,58,salmon,2.11,2.0,low,low
7183,32,choice,59,lettuce,3.82,5.0,low,high
7184,32,choice,60,nuts,,,low,high
7185,32,choice,61,cranberries,1.42,4.0,high,low
7186,32,choice,62,avocado,1.96,6.0,low,low
7187,32,choice,63,steak,1.88,1.0,high,low
7188,32,choice,64,burger,1.26,4.0,high,high
7189,32,choice,65,watermelon,1.38,1.0,low,high
7190,32,choice,66,ice cream,2.57,2.0,high,low
7191,32,choice,67,apple,2.35,9.0,high,low
7192,32,choice,68,cereal,3.95,8.0,high,high
7193,32,choice,69,cake,3.95,2.0,high,low
7194,32,choice,70,banana,2.62,7.0,low,low
7195,32,choice,71,milk,0.56,10.0,low,high
7196,32,choice,72,ice cream,1.46,9.0,high,low
7197,32,choice,73,pasta,2.02,8.0,low,high
7198,32,choice,74,ice cream,1.71,5.0,high,low
7199,32,choice,75,bacon,2.88,6.0,low,high
7200,33,health,1,beans,1.81,10.0,low,high
7201,33,health,2,donut,3.03,4.0,high,high
7202,33,health,3,pizza,1.14,8.0,high,low
7203,33,health,4,cheese,2.12,9.0,high,low
7204,33,health,5,turkey,2.26,6.0,high,low
7205,33,health,6,fries,3.33,9.0,low,high
7206,33,health,7,milk,2.98,10.0,low,high
7207,33,health,8,watermelon,3.59,4.0,low,high
7208,33,health,9,cake,1.17,8.0,high,low
7209,33,health,10,yogurt,1.77,1.0,low,high
7210,33,health,11,onion rings,0.68,8.0,low,low
7211,33,health,12,waffles,1.84,8.0,low,low
7212,33,health,13,soda,1.89,5.0,low,high
7213,33,health,14,eggs,2.7,10.0,low,low
7214,33,health,15,oatmeal,0.62,4.0,high,low
7215,33,health,16,milk,0.5,3.0,low,high
7216,33,health,17,fries,3.3,1.0,low,high
7217,33,health,18,rice,1.34,7.0,low,low
7218,33,health,19,fries,2.23,1.0,low,high
7219,33,health,20,popcorn,2.87,4.0,low,low
7220,33,health,21,waffles,3.19,2.0,low,low
7221,33,health,22,beef,2.42,7.0,high,high
7222,33,health,23,apple,1.14,2.0,high,low
7223,33,health,24,tofu,0.93,9.0,low,high
7224,33,health,25,turkey,1.49,3.0,high,low
7225,33,health,26,granola,2.8,4.0,low,low
7226,33,health,27,mango,2.98,7.0,low,low
7227,33,health,28,ice cream,0.56,1.0,high,low
7228,33,health,29,lettuce,1.32,6.0,low,high
7229,33,health,30,chocolate,0.86,8.0,high,high
7230,33,health,31,ice cream,3.66,8.0,high,low
7231,33,health,32,beans,0.7,2.0,low,high
7232,33,health,33,cake,1.39,3.0,high,low
7233,33,health,34,yogurt,2.08,6.0,low,high
7234,33,health,35,candy,0.94,9.0,high,low
7235,33,health,36,soda,3.24,8.0,low,high
7236,33,health,37,yogurt,3.07,3.0,low,high
7237,33,health,38,shrimp,3.73,1.0,high,high
7238,33,health,39,yogurt,3.47,8.0,low,high
7239,33,health,40,rice,3.08,5.0,low,low
7240,33,health,41,broccoli,2.8,10.0,low,high
7241,33,health,42,banana,2.06,7.0,low,low
7242,33,health,43,spinach,2.25,1.0,low,low
7243,33,health,44,eggs,2.19,3.0,low,low
7244,33,health,45,peach,2.69,9.0,high,low
7245,33,health,46,ice cream,2.5,10.0,high,low
7246,33,health,47,bacon,2.98,8.0,low,high
7247,33,health,48,pasta,0.97,1.0,low,high
7248,33,health,49,avocado,1.52,6.0,low,low
7249,33,health,50,burger,0.6,5.0,high,high
7250,33,health,51,eggs,3.12,8.0,low,low
7251,33,health,52,chicken,3.15,9.0,low,low
7252,33,health,53,waffles,3.85,7.0,low,low
7253,33,health,54,soda,3.66,7.0,low,high
7254,33,health,55,grapes,2.1,7.0,high,high
7255,33,health,56,apple,2.53,9.0,high,low
7256,33,health,57,turkey,3.78,7.0,high,low
7257,33,health,58,yogurt,2.02,3.0,low,high
7258,33,health,59,peanut butter,3.36,6.0,low,low
7259,33,health,60,beans,2.96,2.0,low,high
7260,33,health,61,burger,2.2,9.0,high,high
7261,33,health,62,onion rings,0.61,5.0,low,low
7262,33,health,63,rice,0.69,8.0,low,low
7263,33,health,64,toast,1.36,8.0,high,high
7264,33,health,65,toast,0.67,2.0,high,high
7265,33,health,66,mango,,,low,low
7266,33,health,67,popcorn,1.3,3.0,low,low
7267,33,health,68,granola,1.5,7.0,low,low
7268,33,health,69,cookie,2.44,5.0,high,high
7269,33,health,70,eggs,0.71,4.0,low,low
7270,33,health,71,onion rings,2.79,9.0,low,low
7271,33,health,72,pear,1.68,8.0,high,high
7272,33,health,73,banana,3.27,3.0,low,low
7273,33,health,74,cookie,3.61,1.0,high,high
7274,33,health,75,cereal,3.16,8.0,high,high
7275,33,taste,1,spinach,0.95,4.0,low,low
7276,33,taste,2,shrimp,1.29,8.0,high,high
7277,33,taste,3,pizza,0.77,10.0,high,low
7278,33,taste,4,salmon,1.9,3.0,low,low
7279,33,taste,5,nuts,2.45,10.0,low,high
7280,33,taste,6,fries,1.75,1.0,low,high
7281,33,taste,7,oatmeal,3.02,5.0,high,low
7282,33,taste,8,lettuce,3.24,10.0,low,high
7283,33,taste,9,turkey,2.01,2.0,high,low
7284,33,taste,10,pasta,1.8,6.0,low,high
7285,33,taste,11,rice,3.01,9.0,low,low
7286,33,taste,12,carrot,1.23,9.0,high,high
7287,33,taste,13,watermelon,3.77,1.0,low,high
7288,33,taste,14,kale,2.08,2.0,low,high
7289,33,taste,15,granola,0.6,7.0,low,low
7290,33,taste,16,oatmeal,1.54,1.0,high,low
7291,33,taste,17,syrup,3.72,7.0,low,low
7292,33,taste,18,peach,0.6,10.0,high,low
7293,33,taste,19,cereal,2.86,7.0,high,high
7294,33,taste,20,cookie,1.43,4.0,high,high
7295,33,taste,21,kale,2.44,4.0,low,high
7296,33,taste,22,pizza,3.82,8.0,high,low
7297,33,taste,23,candy,2.48,9.0,high,low
7298,33,taste,24,soda,3.3,5.0,low,high
7299,33,taste,25,beans,2.17,9.0,low,high
7300,33,taste,26,broccoli,1.18,1.0,low,high
7301,33,taste,27,spinach,2.98,7.0,low,low
7302,33,taste,28,cereal,3.43,3.0,high,high
7303,33,taste,29,cheese,1.72,5.0,high,low
7304,33,taste,30,pear,2.51,2.0,high,high
7305,33,taste,31,fries,3.19,9.0,low,high
7306,33,taste,32,popcorn,,,low,low
7307,33,taste,33,rice,1.38,4.0,low,low
7308,33,taste,34,pasta,1.17,2.0,low,high
7309,33,taste,35,broccoli,3.53,8.0,low,high
7310,33,taste,36,tofu,1.73,3.0,low,high
7311,33,taste,37,onion rings,,,low,low
7312,33,taste,38,toast,3.54,2.0,high,high
7313,33,taste,39,cereal,1.93,4.0,high,high
7314,33,taste,40,grapes,3.05,10.0,high,high
7315,33,taste,41,yogurt,2.78,3.0,low,high
7316,33,taste,42,cereal,1.25,3.0,high,high
7317,33,taste,43,chocolate,3.88,8.0,high,high
7318,33,taste,44,burger,2.11,7.0,high,high
7319,33,taste,45,candy,3.51,4.0,high,low
7320,33,taste,46,cranberries,1.71,2.0,high,low
7321,33,taste,47,chocolate,3.22,10.0,high,high
7322,33,taste,48,turkey,3.15,2.0,high,low
7323,33,taste,49,steak,2.19,7.0,high,low
7324,33,taste,50,syrup,3.5,9.0,low,low
7325,33,taste,51,turkey,1.4,6.0,high,low
7326,33,taste,52,pizza,2.36,10.0,high,low
7327,33,taste,53,chicken,1.57,8.0,low,low
7328,33,taste,54,popcorn,3.65,4.0,low,low
7329,33,taste,55,lettuce,0.81,6.0,low,high
7330,33,taste,56,soda,3.67,7.0,low,high
7331,33,taste,57,kale,3.51,3.0,low,high
7332,33,taste,58,cake,2.06,3.0,high,low
7333,33,taste,59,cranberries,3.07,5.0,high,low
7334,33,taste,60,chocolate,3.76,1.0,high,high
7335,33,taste,61,cucumber,2.22,5.0,low,high
7336,33,taste,62,cake,3.49,6.0,high,low
7337,33,taste,63,toast,1.05,10.0,high,high
7338,33,taste,64,turkey,2.3,4.0,high,low
7339,33,taste,65,popcorn,3.82,5.0,low,low
7340,33,taste,66,oatmeal,1.19,2.0,high,low
7341,33,taste,67,syrup,2.91,10.0,low,low
7342,33,taste,68,waffles,1.1,7.0,low,low
7343,33,taste,69,waffles,3.21,10.0,low,low
7344,33,taste,70,spinach,3.12,8.0,low,low
7345,33,taste,71,peach,3.5,7.0,high,low
7346,33,taste,72,kale,2.49,1.0,low,high
7347,33,taste,73,tofu,2.27,8.0,low,high
7348,33,taste,74,toast,3.36,2.0,high,high
7349,33,taste,75,donut,0.92,7.0,high,high
7350,33,choice,1,popcorn,0.71,6.0,low,low
7351,33,choice,2,toast,2.54,10.0,high,high
7352,33,choice,3,granola,0.9,9.0,low,low
7353,33,choice,4,onion rings,,,low,low
7354,33,choice,5,peach,3.93,6.0,high,low
7355,33,choice,6,yogurt,2.82,10.0,low,high
7356,33,choice,7,chicken,2.04,8.0,low,low
7357,33,choice,8,cookie,3.55,8.0,high,high
7358,33,choice,9,cucumber,0.91,2.0,low,high
7359,33,choice,10,grapes,3.66,8.0,high,high
7360,33,choice,11,onion rings,2.5,5.0,low,low
7361,33,choice,12,oatmeal,3.06,9.0,high,low
7362,33,choice,13,salmon,3.96,2.0,low,low
7363,33,choice,14,popcorn,2.63,1.0,low,low
7364,33,choice,15,fries,2.03,4.0,low,high
7365,33,choice,16,milk,1.48,1.0,low,high
7366,33,choice,17,beef,3.58,9.0,high,high
7367,33,choice,18,oatmeal,3.19,4.0,high,low
7368,33,choice,19,mango,1.52,9.0,low,low
7369,33,choice,20,turkey,3.76,2.0,high,low
7370,33,choice,21,broccoli,0.71,3.0,low,high
7371,33,choice,22,nuts,3.51,9.0,low,high
7372,33,choice,23,lettuce,1.24,1.0,low,high
7373,33,choice,24,oatmeal,1.3,3.0,high,low
7374,33,choice,25,pasta,0.93,7.0,low,high
7375,33,choice,26,soda,3.97,3.0,low,high
7376,33,choice,27,lettuce,1.59,7.0,low,high
7377,33,choice,28,avocado,1.26,5.0,low,low
7378,33,choice,29,cereal,0.86,8.0,high,high
7379,33,choice,30,cake,3.13,8.0,high,low
7380,33,choice,31,turkey,1.46,2.0,high,low
7381,33,choice,32,peanut butter,2.04,4.0,low,low
7382,33,choice,33,ice cream,1.51,8.0,high,low
7383,33,choice,34,peach,3.23,7.0,high,low
7384,33,choice,35,peanut butter,2.01,2.0,low,low
7385,33,choice,36,lettuce,3.8,10.0,low,high
7386,33,choice,37,granola,2.24,4.0,low,low
7387,33,choice,38,fries,2.58,3.0,low,high
7388,33,choice,39,fries,1.65,1.0,low,high
7389,33,choice,40,pasta,2.34,7.0,low,high
7390,33,choice,41,oatmeal,2.77,7.0,high,low
7391,33,choice,42,ice cream,0.76,10.0,high,low
7392,33,choice,43,beans,3.9,6.0,low,high
7393,33,choice,44,broccoli,3.14,10.0,low,high
7394,33,choice,45,eggs,2.74,2.0,low,low
7395,33,choice,46,oatmeal,1.33,10.0,high,low
7396,33,choice,47,broccoli,2.28,1.0,low,high
7397,33,choice,48,oatmeal,0.97,4.0,high,low
7398,33,choice,49,bacon,2.73,5.0,low,high
7399,33,choice,50,oatmeal,3.49,9.0,high,low
7400,33,choice,51,peach,0.8,1.0,high,low
7401,33,choice,52,watermelon,2.4,7.0,low,high
7402,33,choice,53,chocolate,1.23,6.0,high,high
7403,33,choice,54,grapes,2.76,3.0,high,high
7404,33,choice,55,donut,3.85,3.0,high,high
7405,33,choice,56,beans,2.09,10.0,low,high
7406,33,choice,57,tofu,2.3,3.0,low,high
7407,33,choice,58,beef,1.3,1.0,high,high
7408,33,choice,59,spinach,1.37,8.0,low,low
7409,33,choice,60,peach,3.4,8.0,high,low
7410,33,choice,61,waffles,3.28,3.0,low,low
7411,33,choice,62,candy,0.81,1.0,high,low
7412,33,choice,63,cranberries,1.21,4.0,high,low
7413,33,choice,64,avocado,1.3,3.0,low,low
7414,33,choice,65,fries,2.34,8.0,low,high
7415,33,choice,66,chocolate,3.96,5.0,high,high
7416,33,choice,67,cheese,3.84,5.0,high,low
7417,33,choice,68,avocado,1.16,7.0,low,low
7418,33,choice,69,peach,1.53,9.0,high,low
7419,33,choice,70,cucumber,0.81,4.0,low,high
7420,33,choice,71,pear,3.8,2.0,high,high
7421,33,choice,72,peach,2.85,7.0,high,low
7422,33,choice,73,kale,3.27,7.0,low,high
7423,33,choice,74,peanut butter,1.15,6.0,low,low
7424,33,choice,75,pasta,3.4,10.0,low,high
7425,34,health,1,eggs,2.61,4.0,low,low
7426,34,health,2,cranberries,2.27,3.0,high,low
7427,34,health,3,banana,1.03,5.0,low,low
7428,34,health,4,shrimp,2.79,5.0,high,high
7429,34,health,5,eggs,2.91,8.0,low,low
7430,34,health,6,cake,2.57,2.0,high,low
7431,34,health,7,watermelon,4.0,3.0,low,high
7432,34,health,8,nuts,3.68,1.0,low,high
7433,34,health,9,fries,3.77,3.0,low,high
7434,34,health,10,beef,,,high,high
7435,34,health,11,lettuce,3.45,7.0,low,high
7436,34,health,12,syrup,2.49,8.0,low,low
7437,34,health,13,pizza,0.96,6.0,high,low
7438,34,health,14,nuts,1.99,9.0,low,high
7439,34,health,15,eggs,1.14,2.0,low,low
7440,34,health,16,carrot,1.19,6.0,high,high
7441,34,health,17,cookie,1.78,4.0,high,high
7442,34,health,18,cranberries,3.93,3.0,high,low
7443,34,health,19,popcorn,1.39,5.0,low,low
7444,34,health,20,chocolate,2.88,5.0,high,high
7445,34,health,21,cake,3.93,7.0,high,low
7446,34,health,22,cranberries,3.63,7.0,high,low
7447,34,health,23,peach,2.42,6.0,high,low
7448,34,health,24,cookie,3.58,1.0,high,high
7449,34,health,25,mango,1.49,2.0,low,low
7450,34,health,26,eggs,1.62,4.0,low,low
7451,34,health,27,beans,1.17,9.0,low,high
7452,34,health,28,waffles,1.93,7.0,low,low
7453,34,health,29,soda,2.8,10.0,low,high
7454,34,health,30,apple,3.55,4.0,high,low
7455,34,health,31,avocado,3.25,7.0,low,low
7456,34,health,32,turkey,2.19,1.0,high,low
7457,34,health,33,cheese,3.32,7.0,high,low
7458,34,health,34,beans,3.24,7.0,low,high
7459,34,health,35,toast,2.22,2.0,high,high
7460,34,health,36,yogurt,3.84,5.0,low,high
7461,34,health,37,waffles,1.04,8.0,low,low
7462,34,health,38,spinach,2.37,5.0,low,low
7463,34,health,39,beef,3.56,7.0,high,high
7464,34,health,40,banana,2.68,4.0,low,low
7465,34,health,41,fries,2.59,1.0,low,high
7466,34,health,42,lettuce,2.3,8.0,low,high
7467,34,health,43,tofu,2.25,10.0,low,high
7468,34,health,44,oatmeal,1.12,7.0,high,low
7469,34,health,45,cookie,0.71,1.0,high,high
7470,34,health,46,lettuce,1.7,3.0,low,high
7471,34,health,47,salmon,2.75,4.0,low,low
7472,34,health,48,beans,3.34,1.0,low,high
7473,34,health,49,turkey,2.91,9.0,high,low
7474,34,health,50,cranberries,,,high,low
7475,34,health,51,oatmeal,3.89,6.0,high,low
7476,34,health,52,avocado,3.84,8.0,low,low
7477,34,health,53,eggs,3.3,1.0,low,low
7478,34,health,54,chocolate,1.21,8.0,high,high
7479,34,health,55,candy,3.52,8.0,high,low
7480,34,health,56,kale,0.8,6.0,low,high
7481,34,health,57,watermelon,1.23,6.0,low,high
7482,34,health,58,grapes,3.46,9.0,high,high
7483,34,health,59,oatmeal,3.33,5.0,high,low
7484,34,health,60,candy,3.12,1.0,high,low
7485,34,health,61,pizza,2.89,10.0,high,low
7486,34,health,62,tofu,2.58,8.0,low,high
7487,34,health,63,steak,0.57,8.0,high,low
7488,34,health,64,popcorn,2.37,8.0,low,low
7489,34,health,65,cheese,1.48,2.0,high,low
7490,34,health,66,chicken,2.87,10.0,low,low
7491,34,health,67,cheese,3.1,6.0,high,low
7492,34,health,68,lettuce,1.78,6.0,low,high
7493,34,health,69,fries,1.88,1.0,low,high
7494,34,health,70,apple,3.0,10.0,high,low
7495,34,health,71,beans,0.74,5.0,low,high
7496,34,health,72,rice,1.19,8.0,low,low
7497,34,health,73,apple,3.87,6.0,high,low
7498,34,health,74,milk,2.6,1.0,low,high
7499,34,health,75,peanut butter,3.21,6.0,low,low
7500,34,taste,1,broccoli,3.15,5.0,low,high
7501,34,taste,2,beef,1.57,7.0,high,high
7502,34,taste,3,onion rings,2.45,1.0,low,low
7503,34,taste,4,milk,1.96,1.0,low,high
7504,34,taste,5,oatmeal,2.05,5.0,high,low
7505,34,taste,6,banana,1.1,6.0,low,low
7506,34,taste,7,cheese,2.33,9.0,high,low
7507,34,taste,8,peach,2.15,4.0,high,low
7508,34,taste,9,candy,2.72,2.0,high,low
7509,34,taste,10,peach,3.19,10.0,high,low
7510,34,taste,11,toast,1.83,6.0,high,high
7511,34,taste,12,lettuce,0.87,2.0,low,high
7512,34,taste,13,nuts,2.77,2.0,low,high
7513,34,taste,14,avocado,0.51,8.0,low,low
7514,34,taste,15,spinach,2.1,3.0,low,low
7515,34,taste,16,burger,1.42,9.0,high,high
7516,34,taste,17,apple,3.48,3.0,high,low
7517,34,taste,18,peanut butter,1.3,5.0,low,low
7518,34,taste,19,popcorn,1.9,7.0,low,low
7519,34,taste,20,donut,3.52,3.0,high,high
7520,34,taste,21,eggs,3.05,8.0,low,low
7521,34,taste,22,mango,3.1,7.0,low,low
7522,34,taste,23,watermelon,3.99,6.0,low,high
7523,34,taste,24,oatmeal,2.4,4.0,high,low
7524,34,taste,25,chicken,1.71,3.0,low,low
7525,34,taste,26,oatmeal,1.2,2.0,high,low
7526,34,taste,27,popcorn,1.84,2.0,low,low
7527,34,taste,28,chicken,1.94,6.0,low,low
7528,34,taste,29,nuts,1.47,8.0,low,high
7529,34,taste,30,cookie,2.6,5.0,high,high
7530,34,taste,31,kale,,,low,high
7531,34,taste,32,ice cream,0.89,9.0,high,low
7532,34,taste,33,chocolate,3.5,8.0,high,high
7533,34,taste,34,steak,3.29,8.0,high,low
7534,34,taste,35,broccoli,0.82,8.0,low,high
7535,34,taste,36,pizza,1.55,9.0,high,low
7536,34,taste,37,cereal,3.34,9.0,high,high
7537,34,taste,38,soda,2.62,4.0,low,high
7538,34,taste,39,mango,3.36,4.0,low,low
7539,34,taste,40,oatmeal,2.91,3.0,high,low
7540,34,taste,41,beans,0.64,9.0,low,high
7541,34,taste,42,beans,1.17,10.0,low,high
7542,34,taste,43,salmon,3.09,5.0,low,low
7543,34,taste,44,oatmeal,2.37,5.0,high,low
7544,34,taste,45,turkey,3.56,1.0,high,low
7545,34,taste,46,candy,1.53,4.0,high,low
7546,34,taste,47,turkey,0.83,8.0,high,low
7547,34,taste,48,granola,1.65,2.0,low,low
7548,34,taste,49,bacon,2.69,3.0,low,high
7549,34,taste,50,beans,3.95,2.0,low,high
7550,34,taste,51,grapes,1.88,8.0,high,high
7551,34,taste,52,chocolate,3.83,3.0,high,high
7552,34,taste,53,milk,3.57,4.0,low,high
7553,34,taste,54,oatmeal,1.43,2.0,high,low
7554,34,taste,55,salmon,1.11,4.0,low,low
7555,34,taste,56,shrimp,2.83,9.0,high,high
7556,34,taste,57,popcorn,2.09,8.0,low,low
7557,34,taste,58,peanut butter,1.71,1.0,low,low
7558,34,taste,59,cucumber,1.85,3.0,low,high
7559,34,taste,60,granola,2.52,6.0,low,low
7560,34,taste,61,banana,3.02,4.0,low,low
7561,34,taste,62,burger,2.86,7.0,high,high
7562,34,taste,63,shrimp,3.51,8.0,high,high
7563,34,taste,64,burger,0.86,9.0,high,high
7564,34,taste,65,pasta,2.61,5.0,low,high
7565,34,taste,66,pasta,2.68,5.0,low,high
7566,34,taste,67,cake,3.1,2.0,high,low
7567,34,taste,68,toast,1.18,10.0,high,high
7568,34,taste,69,fries,3.05,5.0,low,high
7569,34,taste,70,syrup,2.37,9.0,low,low
7570,34,taste,71,cookie,1.81,8.0,high,high
7571,34,taste,72,candy,1.06,9.0,high,low
7572,34,taste,73,burger,2.83,6.0,high,high
7573,34,taste,74,avocado,2.99,1.0,low,low
7574,34,taste,75,beans,2.35,9.0,low,high
7575,34,choice,1,eggs,1.04,3.0,low,low
7576,34,choice,2,apple,2.84,7.0,high,low
7577,34,choice,3,chicken,1.35,3.0,low,low
7578,34,choice,4,kale,2.54,10.0,low,high
7579,34,choice,5,cookie,1.14,3.0,high,high
7580,34,choice,6,oatmeal,3.43,5.0,high,low
7581,34,choice,7,salmon,0.96,2.0,low,low
7582,34,choice,8,waffles,2.63,10.0,low,low
7583,34,choice,9,pizza,,,high,low
7584,34,choice,10,cheese,3.92,10.0,high,low
7585,34,choice,11,peanut butter,3.77,2.0,low,low
7586,34,choice,12,pizza,3.75,2.0,high,low
7587,34,choice,13,cake,0.52,2.0,high,low
7588,34,choice,14,pear,2.18,10.0,high,high
7589,34,choice,15,cucumber,3.44,6.0,low,high
7590,34,choice,16,granola,3.28,4.0,low,low
7591,34,choice,17,lettuce,2.61,4.0,low,high
7592,34,choice,18,eggs,2.84,3.0,low,low
7593,34,choice,19,chicken,1.66,8.0,low,low
7594,34,choice,20,pear,2.01,2.0,high,high
7595,34,choice,21,salmon,1.71,9.0,low,low
7596,34,choice,22,ice cream,1.64,1.0,high,low
7597,34,choice,23,cucumber,3.29,7.0,low,high
7598,34,choice,24,pasta,0.56,2.0,low,high
7599,34,choice,25,fries,2.96,1.0,low,high
7600,34,choice,26,kale,3.63,8.0,low,high
7601,34,choice,27,toast,1.01,2.0,high,high
7602,34,choice,28,apple,0.71,3.0,high,low
7603,34,choice,29,popcorn,1.72,4.0,low,low
7604,34,choice,30,avocado,1.21,8.0,low,low
7605,34,choice,31,pear,1.83,5.0,high,high
7606,34,choice,32,watermelon,2.8,8.0,low,high
7607,34,choice,33,beef,2.03,7.0,high,high
7608,34,choice,34,popcorn,2.27,7.0,low,low
7609,34,choice,35,peach,2.0,7.0,high,low
7610,34,choice,36,chocolate,0.66,3.0,high,high
7611,34,choice,37,beef,1.9,5.0,high,high
7612,34,choice,38,turkey,,,high,low
7613,34,choice,39,beef,3.24,2.0,high,high
7614,34,choice,40,apple,3.9,10.0,high,low
7615,34,choice,41,cake,3.85,7.0,high,low
7616,34,choice,42,cake,1.21,7.0,high,low
7617,34,choice,43,chicken,1.86,8.0,low,low
7618,34,choice,44,avocado,3.72,3.0,low,low
7619,34,choice,45,grapes,3.02,9.0,high,high
7620,34,choice,46,beef,1.29,1.0,high,high
7621,34,choice,47,mango,3.71,4.0,low,low
7622,34,choice,48,burger,0.61,1.0,high,high
7623,34,choice,49,syrup,1.84,7.0,low,low
7624,34,choice,50,waffles,2.39,9.0,low,low
7625,34,choice,51,tofu,2.39,2.0,low,high
7626,34,choice,52,bacon,1.91,8.0,low,high
7627,34,choice,53,turkey,3.98,9.0,high,low
7628,34,choice,54,oatmeal,2.13,5.0,high,low
7629,34,choice,55,chocolate,3.22,9.0,high,high
7630,34,choice,56,beans,1.14,6.0,low,high
7631,34,choice,57,granola,0.85,8.0,low,low
7632,34,choice,58,candy,2.22,6.0,high,low
7633,34,choice,59,syrup,2.94,7.0,low,low
7634,34,choice,60,pasta,1.22,4.0,low,high
7635,34,choice,61,cake,0.87,6.0,high,low
7636,34,choice,62,grapes,1.08,5.0,high,high
7637,34,choice,63,apple,3.95,1.0,high,low
7638,34,choice,64,chocolate,3.0,1.0,high,high
7639,34,choice,65,pear,3.11,4.0,high,high
7640,34,choice,66,cookie,3.85,1.0,high,high
7641,34,choice,67,beef,1.9,8.0,high,high
7642,34,choice,68,pear,0.79,1.0,high,high
7643,34,choice,69,cake,3.29,8.0,high,low
7644,34,choice,70,peach,2.15,10.0,high,low
7645,34,choice,71,pizza,2.74,7.0,high,low
7646,34,choice,72,peach,3.7,2.0,high,low
7647,34,choice,73,turkey,3.72,7.0,high,low
7648,34,choice,74,chicken,0.92,2.0,low,low
7649,34,choice,75,rice,2.01,6.0,low,low
7650,35,health,1,watermelon,1.86,7.0,low,high
7651,35,health,2,steak,0.5,3.0,high,low
7652,35,health,3,cereal,3.52,7.0,high,high
7653,35,health,4,donut,2.42,4.0,high,high
7654,35,health,5,popcorn,3.87,4.0,low,low
7655,35,health,6,eggs,2.5,3.0,low,low
7656,35,health,7,watermelon,3.44,2.0,low,high
7657,35,health,8,ice cream,3.71,5.0,high,low
7658,35,health,9,turkey,1.48,1.0,high,low
7659,35,health,10,pasta,3.72,3.0,low,high
7660,35,health,11,cereal,3.6,8.0,high,high
7661,35,health,12,oatmeal,2.24,2.0,high,low
7662,35,health,13,nuts,3.59,5.0,low,high
7663,35,health,14,carrot,3.43,3.0,high,high
7664,35,health,15,cake,1.62,5.0,high,low
7665,35,health,16,soda,2.0,3.0,low,high
7666,35,health,17,banana,2.17,8.0,low,low
7667,35,health,18,nuts,1.08,10.0,low,high
7668,35,health,19,waffles,1.08,1.0,low,low
7669,35,health,20,beans,3.92,7.0,low,high
7670,35,health,21,kale,0.55,4.0,low,high
7671,35,health,22,avocado,2.61,3.0,low,low
7672,35,health,23,watermelon,1.35,6.0,low,high
7673,35,health,24,banana,1.93,1.0,low,low
7674,35,health,25,cake,0.53,10.0,high,low
7675,35,health,26,spinach,1.68,6.0,low,low
